CODIGO_CLIENTE,UF,IDADE,ESCOLARIDADE,ESTADO_CIVIL,QT_FILHOS,CASA_PROPRIA,QT_IMOVEIS,VL_IMOVEIS,OUTRA_RENDA,OUTRA_RENDA_VALOR,TEMPO_ULTIMO_EMPREGO_MESES,TRABALHANDO_ATUALMENTE,ULTIMO_SALARIO,QT_CARROS,VALOR_TABELA_CARROS,SCORE,DATA_UPLOAD,ARQUIVO_FONTE,RENDA_TOTAL,DATA_TRATAMENTO,FAIXA_ETARIA,TEM_FILHOS,CATEGORIA_RENDA
4648,PR,51,SEGUNDO GRAU COMPLETO,CASADO,3,1,1,340000.0,true,4000.0,90,1,13000.0,2,180000.0,89,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
5087,RJ,32,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
5298,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
5388,PR,55,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
6018,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
6323,PR,23,SUPERIOR CURSANDO,CASADO,2,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média
6326,MG,28,SUPERIOR CURSANDO,CASADO,3,1,1,450000.0,true,3200.0,93,0,5300.0,0,0.0,94,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,8500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média
6460,MG,32,SUPERIOR CURSANDO,SOLTEIRO,1,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média
6928,RJ,35,SUPERIOR CURSANDO,CASADO,2,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média
7065,SC,53,SUPERIOR CURSANDO,CASADO,2,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
7597,PR,55,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
7805,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,Até 20,0,Média
7821,RJ,65,SUPERIOR COMPLETO,VIUVO,1,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Baixa
7942,SP,51,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
8096,SP,51,SUPERIOR COMPLETO,VIUVO,1,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
8357,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Baixa
8537,PR,35,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Alta
8548,SC,23,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
8855,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
8865,SP,62,SUPERIOR CURSANDO,CASADO,3,1,1,450000.0,true,3200.0,93,0,5300.0,0,0.0,94,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,8500.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média
8947,SC,53,SUPERIOR CURSANDO,CASADO,2,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
9044,MG,45,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
9092,PR,57,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,Maior que 55,0,Média
9172,SP,19,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,Até 20,1,Média-Baixa
9228,PR,55,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,46 a 55,1,Alta
9546,SC,53,SUPERIOR CURSANDO,CASADO,2,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
9725,PR,30,SEGUNDO GRAU COMPLETO,CASADO,3,1,1,340000.0,true,4000.0,90,1,13000.0,2,180000.0,89,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
9750,MG,55,SUPERIOR COMPLETO,VIUVO,1,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
10137,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
10163,SC,62,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,Maior que 55,0,Média-Baixa
10219,SP,27,SUPERIOR COMPLETO,SOLTEIRO,1,1,1,340000.0,true,4000.0,90,1,13000.0,2,180000.0,89,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
10233,RJ,42,SUPERIOR CURSANDO,CASADO,3,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Alta
10323,SC,28,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,21 a 30,1,Alta
278,RJ,35,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,31 a 45,1,Alta
348,MG,19,SUPERIOR COMPLETO,SOLTEIRO,1,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,Até 20,1,Média-Alta
426,RJ,23,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
695,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
986,MG,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
1051,PR,48,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
1193,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
1406,PR,27,SUPERIOR CURSANDO,CASADO,1,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média
1582,PR,48,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
1901,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
1937,PR,27,SUPERIOR CURSANDO,CASADO,1,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média
1967,RJ,65,SUPERIOR COMPLETO,VIUVO,1,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média
2198,PR,48,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,46 a 55,1,Alta
2224,SP,25,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
2327,RJ,48,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
2578,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Baixa
2650,RJ,19,SUPERIOR CURSANDO,CASADO,3,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,Até 20,1,Média
2740,SC,28,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
2786,RJ,65,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
3133,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,1,1,340000.0,true,4000.0,90,1,13000.0,2,180000.0,89,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
3460,RJ,57,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
3594,RJ,65,SUPERIOR COMPLETO,VIUVO,1,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
3950,RJ,65,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
4070,PR,51,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
4295,RJ,65,SUPERIOR COMPLETO,VIUVO,1,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média
4404,SP,42,SUPERIOR CURSANDO,SOLTEIRO,1,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,31 a 45,1,Baixa
4424,PR,25,SUPERIOR CURSANDO,CASADO,0,1,1,450000.0,true,3200.0,93,0,5300.0,0,0.0,94,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,8500.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média
4426,SP,28,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Baixa
4905,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
4976,SC,62,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Baixa
5244,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
5397,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
5712,PR,62,SUPERIOR CURSANDO,SOLTEIRO,1,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média
6034,RJ,45,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
6051,RJ,45,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
6260,PR,62,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Baixa
6273,RJ,51,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Baixa
6291,SP,53,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
6591,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
6604,RJ,57,SEGUNDO GRAU COMPLETO,CASADO,3,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Baixa
6796,MG,53,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
6832,PR,30,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
6964,SP,45,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,31 a 45,0,Baixa
7036,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,Até 20,0,Baixa
7259,MG,28,SUPERIOR CURSANDO,CASADO,3,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
7273,SP,23,SEGUNDO GRAU COMPLETO,CASADO,3,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
7584,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,Até 20,0,Baixa
7764,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
7825,SC,30,SUPERIOR COMPLETO,VIUVO,1,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média
7918,SP,28,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Baixa
7933,PR,25,SEGUNDO GRAU COMPLETO,CASADO,3,1,1,340000.0,true,4000.0,90,1,13000.0,2,180000.0,89,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
8350,RJ,57,SEGUNDO GRAU COMPLETO,CASADO,3,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Baixa
6509,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
8521,RJ,42,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Baixa
8541,SP,51,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
8748,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,Até 20,0,Baixa
9068,PR,35,SEGUNDO GRAU COMPLETO,CASADO,3,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Baixa
9211,PR,30,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
9685,RJ,42,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Baixa
9754,SP,19,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,Até 20,1,Média-Baixa
9972,RJ,45,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
10017,PR,27,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
10073,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
10168,SP,27,SEGUNDO GRAU COMPLETO,CASADO,3,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
10440,PR,48,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média
245,MG,32,SUPERIOR CURSANDO,SOLTEIRO,1,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média
582,PR,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Baixa
849,SP,55,SUPERIOR COMPLETO,SOLTEIRO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
871,SP,23,SEGUNDO GRAU COMPLETO,CASADO,3,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
